"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Absolute Orbit","Relative Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","Stack ID"
"S1A_IW_GRDH_1SDV_20160305T220946_20160305T221011_010240_00F213_D629","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10240","18","18","133","2016-03-05T22:10:11Z","2016-03-06T05:41:03Z","GRD_HD","2016-03-05T22:09:46Z","2016-03-05T22:10:11Z","41.8362","-63.6786","40.8784","-64.9905","41.2738","-62.0016","42.3791","-65.3824","42.7738","-62.3227","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160305T220946_20160305T221011_010240_00F213_D629.zip","848.26 MB","-1","98","0","-1","2894390"
"S1A_IW_GRDH_1SDV_20160305T220921_20160305T220946_010240_00F213_92E0","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10240","18","18","128","2016-03-05T22:09:46Z","2016-03-06T05:52:11Z","GRD_HD","2016-03-05T22:09:21Z","2016-03-05T22:09:46Z","40.3348","-63.3261","39.3767","-64.6084","39.7731","-61.6865","40.8783","-64.9905","41.2736","-62.0029","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160305T220921_20160305T220946_010240_00F213_92E0.zip","852.41 MB","-1","53","0","-1","2914461"
"S1A_IW_GRDH_1SDV_20160305T220856_20160305T220921_010240_00F213_EE9A","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10240","18","18","123","2016-03-05T22:09:21.000000","2018-03-13T09:28:47Z","GRD_HD","2016-03-05T22:08:56.000000","2016-03-05T22:09:21.000000","38.8327","-62.9804","37.874092","-64.235191","38.271633","-61.375443","39.376652","-64.608383","39.772839","-61.687613999999996","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160305T220856_20160305T220921_010240_00F213_EE9A.zip","840.06 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160303T222648_20160303T222713_010211_00F13B_E990","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10211","164","164","139","2016-03-03T22:27:13Z","2016-03-04T10:29:50Z","GRD_HD","2016-03-03T22:26:48Z","2016-03-03T22:27:13Z","43.9042","-68.2841","42.935","-69.6262","43.3263","-66.5621","44.4613","-70.0368","44.8522","-66.8935","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160303T222648_20160303T222713_010211_00F13B_E990.zip","815.06 MB","-1","57","0","-1","2898485"
"S1A_IW_GRDH_1SDV_20160303T222623_20160303T222648_010211_00F13B_B515","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10211","164","164","134","2016-03-03T22:26:48Z","2016-03-04T11:27:51Z","GRD_HD","2016-03-03T22:26:23Z","2016-03-03T22:26:48Z","42.3904","-67.9193","41.4346","-69.2307","41.8264","-66.2401","42.9349","-69.6261","43.3261","-66.5633","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160303T222623_20160303T222648_010211_00F13B_B515.zip","788.71 MB","-1","53","0","-1","2898480"
"S1A_IW_GRDH_1SDV_20160303T222554_20160303T222623_010211_00F13B_D028","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10211","164","164","129","2016-03-03T22:26:23Z","2016-03-04T22:54:30Z","GRD_HD","2016-03-03T22:25:54Z","2016-03-03T22:26:23Z","40.7683","-67.5353","39.6908","-68.7842","40.0837","-65.8721","41.4345","-69.2307","41.8262","-66.2413","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160303T222554_20160303T222623_010211_00F13B_D028.zip","854.41 MB","-1","57","0","-1","2898474"
"S1A_IW_GRDH_1SDV_20160303T222048_20160303T222103_010211_00F13A_6BC8","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10211","164","164","67","2016-03-03T22:21:03.000000","2018-01-31T23:43:43Z","GRD_HD","2016-03-03T22:20:48.000000","2016-03-03T22:21:03.000000","21.9338","-63.5497","21.238360999999998","-64.64475999999999","21.659800999999998","-62.254977999999994","22.200281","-64.847786","22.619694","-62.441505","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160303T222048_20160303T222103_010211_00F13A_6BC8.zip","470.22 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160303T222023_20160303T222048_010211_00F13A_F6E9","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10211","164","164","62","2016-03-03T22:20:48Z","2016-03-04T20:30:02Z","GRD_HD","2016-03-03T22:20:23Z","2016-03-03T22:20:48Z","20.6988","-63.2993","19.7281","-64.3278","20.1528","-61.9622","21.2383","-64.6447","21.6597","-62.255","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160303T222023_20160303T222048_010211_00F13A_F6E9.zip","789.41 MB","-1","22","0","-1","2913754"
"S1A_IW_GRDH_1SDV_20160303T221958_20160303T222023_010211_00F13A_BA5C","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10211","164","164","57","2016-03-03T22:20:23Z","2016-03-04T23:51:58Z","GRD_HD","2016-03-03T22:19:58Z","2016-03-03T22:20:23Z","19.1895","-62.9949","18.2173","-64.0127","18.6454","-61.6696","19.728","-64.3278","20.1526","-61.9626","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160303T221958_20160303T222023_010211_00F13A_BA5C.zip","793.10 MB","-1","25","0","-1","2913756"
"S1A_IW_GRDH_1SDV_20160228T225357_20160228T225425_010153_00EF9B_FA88","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10153","106","106","70","2016-02-28T22:54:25Z","2016-02-29T07:09:55Z","GRD_HD","2016-02-28T22:53:57Z","2016-02-28T22:54:25Z","23.2035","-72.0337","22.1442","-73.0632","22.5639","-70.6566","23.8356","-73.4226","24.2518","-70.9849","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160228T225357_20160228T225425_010153_00EF9B_FA88.zip","881.46 MB","-1","23","0","-1","2912891"
"S1A_IW_GRDH_1SDV_20160227T221123_20160227T221151_010138_00EF39_FBA9","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10138","91","91","53","2016-02-27T22:11:51Z","2016-02-29T15:16:24Z","GRD_HD","2016-02-27T22:11:23Z","2016-02-27T22:11:51Z","18.0281","-60.7056","16.9638","-61.6955","17.3941","-59.3725","18.6571","-62.0473","19.0835","-59.7013","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160227T221123_20160227T221151_010138_00EF39_FBA9.zip","840.62 MB","-1","35","0","-1","2912667"
"S1A_IW_GRDH_1SDV_20160224T104907_20160224T104932_010087_00EDCC_B9FB","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10087","40","40","457","2016-02-24T10:49:32Z","2016-02-27T02:05:02Z","GRD_HD","2016-02-24T10:49:07Z","2016-02-24T10:49:32Z","40.6801","-71.0343","41.2379","-69.3692","41.6297","-72.3508","39.7113","-69.7594","40.104","-72.6735","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160224T104907_20160224T104932_010087_00EDCC_B9FB.zip","798.11 MB","-1","87","0","-1","2889710"
"S1A_IW_GRDH_1SDV_20160220T222648_20160220T222713_010036_00EC50_7340","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10036","164","164","139","2016-02-20T22:27:13.000000","2018-04-01T08:08:08Z","GRD_HD","2016-02-20T22:26:48.000000","2016-02-20T22:27:13.000000","43.9041","-68.283","42.934933","-69.62518299999999","43.326198999999995","-66.561035","44.461193","-70.035721","44.852042999999995","-66.892365","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160220T222648_20160220T222713_010036_00EC50_7340.zip","825.81 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160220T222623_20160220T222648_010036_00EC50_F8A9","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10036","164","164","134","2016-02-20T22:26:48.000000","2018-02-25T05:01:39Z","GRD_HD","2016-02-20T22:26:23.000000","2016-02-20T22:26:48.000000","42.3904","-67.9184","41.434525","-69.229759","41.826294","-66.23915099999999","42.934841","-69.62516","43.325958","-66.562355","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160220T222623_20160220T222648_010036_00EC50_F8A9.zip","805.79 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160220T222554_20160220T222623_010036_00EC50_14FB","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10036","164","164","129","2016-02-20T22:26:23Z","2016-02-21T08:56:58Z","GRD_HD","2016-02-20T22:25:54Z","2016-02-20T22:26:23Z","40.768","-67.5343","39.6904","-68.7832","40.0831","-65.871","41.4344","-69.2297","41.8261","-66.2402","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160220T222554_20160220T222623_010036_00EC50_14FB.zip","885.27 MB","-1","57","0","-1","2898474"
"S1A_IW_GRDH_1SDV_20160220T094929_20160220T094958_010028_00EC12_36DA","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","10028","156","156","531","2016-02-20T09:49:58.000000","2018-02-28T10:38:45Z","GRD_HD","2016-02-20T09:49:29.000000","2016-02-20T09:49:58.000000","18.1668","-59.3031","18.826332","-57.954387999999994","19.252094","-60.302310999999996","17.072601","-58.318828999999994","17.502346","-60.642677","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160220T094929_20160220T094958_010028_00EC12_36DA.zip","821.60 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160218T100530_20160218T100555_009999_00EB3D_6BDA","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9999","127","127","526","2016-02-18T10:05:55Z","2016-02-18T16:29:15Z","GRD_HD","2016-02-18T10:05:30Z","2016-02-18T10:05:55Z","19.8825","-63.0725","20.4218","-61.735","20.8443","-64.1092","18.9112","-62.0509","19.3371","-64.402","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160218T100530_20160218T100555_009999_00EB3D_6BDA.zip","791.96 MB","-1","41","0","-1","2911704"
"S1A_IW_GRDH_1SDV_20160218T100501_20160218T100530_009999_00EB3D_66B1","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9999","127","127","520","2016-02-18T10:05:30Z","2016-02-18T13:44:32Z","GRD_HD","2016-02-18T10:05:01Z","2016-02-18T10:05:30Z","21.5129","-62.7434","22.1746","-61.3659","22.5936","-63.7698","20.4218","-61.735","20.8445","-64.1096","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160218T100501_20160218T100530_009999_00EB3D_66B1.zip","881.93 MB","-1","20","0","-1","2911790"
"S1A_IW_GRDH_1SDV_20160215T221805_20160215T221830_009963_00EA2A_689C","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9963","91","91","134","2016-02-15T22:18:30.000000","2018-03-15T11:54:04Z","GRD_HD","2016-02-15T22:18:05.000000","2016-02-15T22:18:30.000000","42.1807","-65.8118","41.224125","-67.123817","41.617363","-64.13311","42.724548","-67.517899","43.117092","-64.455513","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160215T221805_20160215T221830_009963_00EA2A_689C.zip","743.55 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160215T221736_20160215T221805_009963_00EA2A_490B","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9963","91","91","128","2016-02-15T22:18:05Z","2016-02-16T11:17:02Z","GRD_HD","2016-02-15T22:17:36Z","2016-02-15T22:18:05Z","40.5593","-65.4292","39.4819","-66.6791","39.8762","-63.7663","41.224","-67.1238","41.6171","-64.1343","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160215T221736_20160215T221805_009963_00EA2A_490B.zip","838.61 MB","-1","95","0","-1","2891923"
"S1A_IW_GRDH_1SDV_20160215T094123_20160215T094152_009955_00E9EE_A7ED","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9955","83","83","533","2016-02-15T09:41:52.000000","2018-02-26T11:01:52Z","GRD_HD","2016-02-15T09:41:23.000000","2016-02-15T09:41:52.000000","17.7113","-57.3357","18.370469999999997","-55.991333","18.796936","-58.330585","16.61676","-56.355309","17.047237","-58.671184999999994","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160215T094123_20160215T094152_009955_00E9EE_A7ED.zip","907.10 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160211T101334_20160211T101359_009897_00E830_EBB1","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9897","25","25","524","2016-02-11T10:13:59Z","2016-02-11T14:16:10Z","GRD_HD","2016-02-11T10:13:34Z","2016-02-11T10:13:59Z","20.4416","-65.0163","20.9812","-63.6741","21.4027","-66.0577","19.4709","-63.9906","19.8956","-66.3504","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160211T101334_20160211T101359_009897_00E830_EBB1.zip","765.60 MB","-1","12","0","-1","2910964"
"S1A_IW_GRDH_1SDV_20160211T101305_20160211T101334_009897_00E830_251A","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9897","25","25","518","2016-02-11T10:13:34Z","2016-02-11T15:13:16Z","GRD_HD","2016-02-11T10:13:05Z","2016-02-11T10:13:34Z","22.0722","-64.6868","22.7347","-63.3038","23.1526","-65.7181","20.9813","-63.6741","21.4028","-66.0581","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160211T101305_20160211T101334_009897_00E830_251A.zip","844.86 MB","-1","30","0","-1","2910965"
"S1A_IW_GRDH_1SDV_20160208T222047_20160208T222103_009861_00E717_5A93","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9861","164","164","67","2016-02-08T22:21:03Z","2016-02-10T20:35:55Z","GRD_HD","2016-02-08T22:20:47Z","2016-02-08T22:21:03Z","21.9338","-63.5488","21.2384","-64.6439","21.6598","-62.2541","22.2004","-64.8469","22.6197","-62.4406","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160208T222047_20160208T222103_009861_00E717_5A93.zip","435.81 MB","-1","14","0","-1","2913767"
"S1A_IW_GRDH_1SDV_20160208T222022_20160208T222047_009861_00E717_F829","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9861","164","164","62","2016-02-08T22:20:47Z","2016-02-10T16:40:50Z","GRD_HD","2016-02-08T22:20:22Z","2016-02-08T22:20:47Z","20.6988","-63.2984","19.7282","-64.327","20.1528","-61.9613","21.2384","-64.6439","21.6597","-62.2541","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160208T222022_20160208T222047_009861_00E717_F829.zip","744.48 MB","-1","22","0","-1","2913754"
"S1A_IW_GRDH_1SDV_20160208T221957_20160208T222022_009861_00E717_5BBF","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9861","164","164","57","2016-02-08T22:20:22.000000","2018-02-24T15:05:43Z","GRD_HD","2016-02-08T22:19:57.000000","2016-02-08T22:20:22.000000","19.1896","-62.9941","18.217422","-64.01190199999999","18.645372","-61.668751","19.728088","-64.326965","20.152668","-61.961704","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160208T221957_20160208T222022_009861_00E717_5BBF.zip","758.07 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160204T225358_20160204T225426_009803_00E578_5E97","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9803","106","106","70","2016-02-04T22:54:26.000000","2018-01-28T04:33:13Z","GRD_HD","2016-02-04T22:53:58.000000","2016-02-04T22:54:26.000000","23.2038","-72.033","22.144285","-73.062523","22.563931","-70.65596","23.83618","-73.421982","24.252359","-70.98428299999999","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160204T225358_20160204T225426_009803_00E578_5E97.zip","880.68 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160203T221806_20160203T221831_009788_00E50E_0A74","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9788","91","91","134","2016-02-03T22:18:31.000000","2018-03-13T01:17:15Z","GRD_HD","2016-02-03T22:18:06.000000","2016-02-03T22:18:31.000000","42.1808","-65.8113","41.224177999999995","-67.123329","41.617385999999996","-64.132607","42.724606","-67.517387","43.117115","-64.454994","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160203T221806_20160203T221831_009788_00E50E_0A74.zip","759.26 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160203T221737_20160203T221806_009788_00E50E_C42D","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9788","91","91","128","2016-02-03T22:18:06.000000","2018-02-25T07:13:43Z","GRD_HD","2016-02-03T22:17:37.000000","2016-02-03T22:18:06.000000","40.5591","-65.4286","39.481472","-66.67854299999999","39.875751","-63.76564","41.224091","-67.123306","41.617168","-64.133659","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160203T221737_20160203T221806_009788_00E50E_C42D.zip","876.24 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160203T221123_20160203T221151_009788_00E50D_868D","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9788","91","91","53","2016-02-03T22:11:51.000000","2018-03-17T05:19:29Z","GRD_HD","2016-02-03T22:11:23.000000","2016-02-03T22:11:51.000000","18.028","-60.7051","16.963804","-61.694927","17.394078999999998","-59.371970999999995","18.656912","-62.046687999999996","19.083334","-59.700683999999995","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160203T221123_20160203T221151_009788_00E50D_868D.zip","789.54 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160202T231123_20160202T231148_009774_00E4A8_026A","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9774","77","77","82","2016-02-02T23:11:48.000000","2018-02-28T10:08:51Z","GRD_HD","2016-02-02T23:11:23.000000","2016-02-02T23:11:48.000000","26.6053","-76.8391","25.636837","-77.921211","26.050542999999998","-75.44034599999999","27.150644","-78.249954","27.561514","-75.73568","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160202T231123_20160202T231148_009774_00E4A8_026A.zip","759.22 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160131T104907_20160131T104932_009737_00E395_9637","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9737","40","40","457","2016-01-31T10:49:32.000000","2018-03-29T18:18:16Z","GRD_HD","2016-01-31T10:49:07Z","2016-01-31T10:49:32Z","40.6794","-71.0327","41.2379","-69.3672","41.6297","-72.3491","39.7098","-69.7579","40.1026","-72.6722","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160131T104907_20160131T104932_009737_00E395_9637.zip","781.76 MB","-1","87","0","-1","2889710"
"S1A_IW_GRDH_1SDV_20160129T220941_20160129T221010_009715_00E2F2_EC0A","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9715","18","18","132","2016-01-29T22:10:10.000000","2018-02-28T18:53:50Z","GRD_HD","2016-01-29T22:09:41Z","2016-01-29T22:10:10Z","41.7995682","-63.9739074","40.597374","-64.899536","40.989811","-61.94598","42.339718","-65.352829","42.73122","-62.318363","0.00","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160129T220941_20160129T221010_009715_00E2F2_EC0A.zip","988.83 MB","0","-1","-1","0","-1"
"S1A_IW_GRDH_1SDV_20160129T220317_20160129T220345_009715_00E2F1_EA93","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9715","18","18","55","2016-01-29T22:03:45Z","2016-01-30T10:32:24Z","GRD_HD","2016-01-29T22:03:17Z","2016-01-29T22:03:45Z","18.4835","-58.739","17.4196","-59.7318","17.8489","-57.4027","19.1129","-60.0841","19.5384","-57.7313","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160129T220317_20160129T220345_009715_00E2F1_EA93.zip","824.04 MB","-1","23","0","-1","2913313"
"S1A_IW_GRDH_1SDV_20160129T220252_20160129T220317_009715_00E2F1_7992","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9715","18","18","50","2016-01-29T22:03:17Z","2016-01-30T10:36:43Z","GRD_HD","2016-01-29T22:02:52Z","2016-01-29T22:03:17Z","16.8827","-58.4174","15.9084","-59.4189","16.3412","-57.1093","17.4196","-59.7318","17.8488","-57.4031","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160129T220252_20160129T220317_009715_00E2F1_7992.zip","759.97 MB","-1","31","0","-1","2913315"
"S1A_IW_GRDH_1SDV_20160127T094929_20160127T094958_009678_00E1E0_C9C9","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9678","156","156","531","2016-01-27T09:49:58.000000","2018-02-24T15:23:13Z","GRD_HD","2016-01-27T09:49:29.000000","2016-01-27T09:49:58.000000","18.1687","-59.3082","18.827662","-57.952625","19.255795","-60.314034","17.072603","-58.317378999999995","17.504755","-60.654548999999996","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160127T094929_20160127T094958_009678_00E1E0_C9C9.zip","921.80 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160125T100530_20160125T100555_009649_00E109_5EB7","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9649","127","127","526","2016-01-25T10:05:55.000000","2018-03-07T06:40:00Z","GRD_HD","2016-01-25T10:05:30.000000","2016-01-25T10:05:55.000000","19.8824","-63.0724","20.421705","-61.734958999999996","20.844275","-64.1091","18.911179","-62.050796999999996","19.337073999999998","-64.401924","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160125T100530_20160125T100555_009649_00E109_5EB7.zip","748.56 MB","0","","","0",""
